,label,frequency,level,is_leaf,leafs_contained
1512,"minibike, motorbike",0.0010149422927234102,8,False,1
1513,"racer, race car, racing car",0.0010149422927234102,8,True,1
1514,"limousine, limo",0.0010149422927234102,8,True,1
1515,"sports car, sport car",0.0010149422927234102,8,True,1
1516,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.0010149422927234102,8,True,1
1517,convertible,0.0010149422927234102,8,True,1
1518,"jeep, landrover",0.0010149422927234102,8,True,1
1519,minivan,0.0010149422927234102,8,True,1
1520,ambulance,0.0010149422927234102,8,True,1
1521,"cab, hack, taxi, taxicab",0.0010149422927234102,8,True,1
1522,Model T,0.0010149422927234102,8,True,1
1523,rain barrel,0.0010149422927234102,8,True,1
1524,"warship, war vessel, combat ship",0.0020298845854468204,8,False,2
1525,passenger ship,0.0010149422927234102,8,False,1
1526,"pirate, pirate ship",0.0008728503717421328,8,True,1
1527,"cargo ship, cargo vessel",0.0010149422927234102,8,False,1
1528,wreck,0.0010149422927234102,8,True,1
1529,sea boat,0.0010149422927234102,8,False,1
1530,"motorboat, powerboat",0.0010149422927234102,8,False,1
1531,small boat,0.0019564964504345124,8,False,2
1532,gondola,0.0010149422927234102,8,True,1
1533,fireboat,0.0010149422927234102,8,True,1
1534,"sailboat, sailing boat",0.0020298845854468204,8,False,2
1535,schooner,0.0010149422927234102,8,True,1
1536,"airship, dirigible",0.0010149422927234102,8,True,1
1537,balloon,0.0010149422927234102,8,True,1
1538,"airplane, aeroplane, plane",0.0010149422927234102,8,False,1
1539,"warplane, military plane",0.0010149422927234102,8,True,1
1540,"paddlewheel, paddle wheel",0.0010149422927234102,8,True,1
1541,car wheel,0.0010149422927234102,8,True,1
1542,potter's wheel,0.0010149422927234102,8,True,1
1543,pinwheel,0.0008720696469015763,8,True,1
1544,"puck, hockey puck",0.0010149422927234102,8,True,1
1545,desktop computer,0.0010149422927234102,8,True,1
1546,portable computer,0.00283715407058221,8,False,3
1547,astronomical telescope,0.0010149422927234102,8,False,1
1548,light microscope,0.0010149422927234102,8,False,1
1549,digital watch,0.0006940643832547013,8,True,1
1550,wall clock,0.0010141615678828538,8,True,1
1551,digital clock,0.0010149422927234102,8,True,1
1552,analog clock,0.0010086964939989586,8,True,1
1553,hourglass,0.0010149422927234102,8,True,1
1554,"stopwatch, stop watch",0.0008463057271632129,8,True,1
1555,parking meter,0.0010149422927234102,8,True,1
1556,"pistol, handgun, side arm, shooting iron",0.0010149422927234102,8,False,1
1557,rifle,0.0010149422927234102,8,True,1
1558,"autoloader, self-loader",0.0010149422927234102,8,False,1
1559,"single-reed instrument, single-reed woodwind",0.0010149422927234102,8,False,1
1560,"double-reed instrument, double reed",0.0020298845854468204,8,False,2
1561,"disk brake, disc brake",0.0010149422927234102,8,True,1
1562,maypole,0.0010149422927234102,8,True,1
1563,wok,0.0010149422927234102,8,True,1
1564,"frying pan, frypan, skillet",0.0009540457551600056,8,True,1
1565,Crock Pot,0.0009267203857405293,8,True,1
1566,spatula,0.0010149422927234102,8,True,1
1567,"caldron, cauldron",0.0010149422927234102,8,True,1
1568,teapot,0.0010149422927234102,8,True,1
1569,coffeepot,0.0010149422927234102,8,True,1
1570,"corkscrew, bottle screw",0.0010149422927234102,8,True,1
1571,knife,0.0016028280976624317,8,False,2
1572,"plane, carpenter's plane, woodworking plane",0.0010149422927234102,8,True,1
1573,"ax, axe",0.0006956258329358142,8,False,1
1574,iPod,0.0010149422927234102,8,True,1
1575,pickelhaube,0.0010149422927234102,8,True,1
1576,trench coat,0.0008221032571059623,8,True,1
1577,"dishwasher, dish washer, dishwashing machine",0.0010149422927234102,8,True,1
1578,"refrigerator, icebox",0.0010149422927234102,8,True,1
1579,"washer, automatic washer, washing machine",0.0010149422927234102,8,True,1
1580,toaster,0.0010149422927234102,8,True,1
1581,coffee maker,0.0008869034188721493,8,False,1
1582,oven,0.0020298845854468204,8,False,2
1583,waffle iron,0.0008876841437127057,8,True,1
1584,"microwave, microwave oven",0.0010149422927234102,8,True,1
1585,"chocolate sauce, chocolate syrup",0.0010149422927234102,8,True,1
1586,"spaghetti sauce, pasta sauce",0.0010149422927234102,8,False,1
1587,guacamole,0.0010149422927234102,8,True,1
1588,cheeseburger,0.0010149422927234102,8,True,1
1589,orange,0.0010149422927234102,8,True,1
1590,lemon,0.0010149422927234102,8,True,1
1591,strawberry,0.0010149422927234102,8,True,1
1592,"eating apple, dessert apple",0.0010149422927234102,8,False,1
1593,rapeseed,0.0010149422927234102,8,True,1
1594,kernel,0.0010149422927234102,8,False,1
1595,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.0010149422927234102,8,True,1
1596,"horse, Equus caballus",0.0010149422927234102,9,False,1
1597,zebra,0.0010149422927234102,9,True,1
1598,bovid,0.009134480634510691,9,False,9
1599,"hog, pig, grunter, squealer, Sus scrofa",0.0010149422927234102,9,True,1
1600,"wild boar, boar, Sus scrofa",0.0010149422927234102,9,True,1
1601,warthog,0.0010149422927234102,9,True,1
1602,"Arabian camel, dromedary, Camelus dromedarius",0.0010149422927234102,9,True,1
1603,"great ape, pongid",0.0030448268781702306,9,False,3
1604,lesser ape,0.0020298845854468204,9,False,2
1605,"squirrel monkey, Saimiri sciureus",0.0010149422927234102,9,True,1
1606,"capuchin, ringtail, Cebus capucinus",0.0010149422927234102,9,True,1
1607,marmoset,0.0010149422927234102,9,True,1
1608,"spider monkey, Ateles geoffroyi",0.0010149422927234102,9,True,1
1609,"titi, titi monkey",0.0010149422927234102,9,True,1
1610,"howler monkey, howler",0.0010149422927234102,9,True,1
1611,"colobus, colobus monkey",0.0010149422927234102,9,True,1
1612,"patas, hussar monkey, Erythrocebus patas",0.0010149422927234102,9,True,1
1613,macaque,0.0010149422927234102,9,True,1
1614,"guenon, guenon monkey",0.0010149422927234102,9,True,1
1615,"proboscis monkey, Nasalis larvatus",0.0010149422927234102,9,True,1
1616,baboon,0.0010149422927234102,9,True,1
1617,langur,0.0010149422927234102,9,True,1
1618,"dingo, warrigal, warragal, Canis dingo",0.0010149422927234102,9,True,1
1619,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.0010149422927234102,9,True,1
1620,"dhole, Cuon alpinus",0.0010149422927234102,9,True,1
1621,"timber wolf, grey wolf, gray wolf, Canis lupus",0.0010149422927234102,9,True,1
1622,"red wolf, maned wolf, Canis rufus, Canis niger",0.0010149422927234102,9,True,1
1623,"white wolf, Arctic wolf, Canis lupus tundrarum",0.0010149422927234102,9,True,1
1624,"coyote, prairie wolf, brush wolf, Canis latrans",0.0010149422927234102,9,True,1
1625,"Arctic fox, white fox, Alopex lagopus",0.0010149422927234102,9,True,1
1626,"grey fox, gray fox, Urocyon cinereoargenteus",0.0010149422927234102,9,True,1
1627,"red fox, Vulpes vulpes",0.0010149422927234102,9,True,1
1628,"kit fox, Vulpes macrotis",0.0010149422927234102,9,True,1
1629,"jaguar, panther, Panthera onca, Felis onca",0.0010149422927234102,9,True,1
1630,"lion, king of beasts, Panthera leo",0.0010149422927234102,9,True,1
1631,"snow leopard, ounce, Panthera uncia",0.0010149422927234102,9,True,1
1632,"leopard, Panthera pardus",0.0010149422927234102,9,True,1
1633,"cheetah, chetah, Acinonyx jubatus",0.0010149422927234102,9,True,1
1634,"tiger, Panthera tigris",0.0010149422927234102,9,True,1
1635,wildcat,0.0020298845854468204,9,False,2
1636,"wood rabbit, cottontail, cottontail rabbit",0.0010149422927234102,9,True,1
1637,"Angora, Angora rabbit",0.0010149422927234102,9,True,1
1638,"fox squirrel, eastern fox squirrel, Sciurus niger",0.0009415541577111021,9,True,1
1639,toothed whale,0.0010149422927234102,9,False,1
1640,"baleen whale, whalebone whale",0.0008978335666399398,9,False,1
1641,eared seal,0.0010149422927234102,9,False,1
1642,"American egret, great white heron, Egretta albus",0.0010149422927234102,9,True,1
1643,"redshank, Tringa totanus",0.0010149422927234102,9,True,1
1644,"red-backed sandpiper, dunlin, Erolia alpina",0.0010149422927234102,9,True,1
1645,dowitcher,0.0010149422927234102,9,True,1
1646,turnstone,0.0010149422927234102,9,False,1
1647,"American coot, marsh hen, mud hen, water hen, Fulica americana",0.0010149422927234102,9,True,1
1648,sea duck,0.0008908070430749316,9,False,1
1649,drake,0.0010149422927234102,9,True,1
1650,"king penguin, Aptenodytes patagonica",0.0010149422927234102,9,True,1
1651,bulbul,0.0010149422927234102,9,True,1
1652,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.0010149422927234102,9,True,1
1653,cypriniform fish,0.0020298845854468204,9,False,2
1654,eel,0.0009095444392482869,9,True,1
1655,"percoid fish, percoid, percoidean",0.001771464663222629,9,False,2
1656,"plectognath, plectognath fish",0.0010149422927234102,9,False,1
1657,"scorpaenoid, scorpaenoid fish",0.0010149422927234102,9,False,1
1658,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.0010149422927234102,9,True,1
1659,sturgeon,0.0010149422927234102,9,True,1
1660,stingray,0.0010149422927234102,9,True,1
1661,"electric ray, crampfish, numbfish, torpedo",0.0010149422927234102,9,True,1
1662,mackerel shark,0.0010149422927234102,9,False,1
1663,"hammerhead, hammerhead shark",0.0010149422927234102,9,True,1
1664,requiem shark,0.0010149422927234102,9,False,1
1665,"rattlesnake, rattler",0.0020298845854468204,9,False,2
1666,"black mamba, Dendroaspis augusticeps",0.0010149422927234102,9,False,1
1667,"Indian cobra, Naja naja",0.0010149422927234102,9,True,1
1668,"boa constrictor, Constrictor constrictor",0.0010149422927234102,9,True,1
1669,python,0.0008361563042359788,9,False,1
1670,agama,0.0010149422927234102,9,True,1
1671,"frilled lizard, Chlamydosaurus kingi",0.0008720696469015763,9,True,1
1672,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis",0.0010149422927234102,9,True,1
1673,alligator lizard,0.0010149422927234102,9,True,1
1674,banded gecko,0.0010149422927234102,9,True,1
1675,"African chameleon, Chamaeleo chamaeleon",0.0010149422927234102,9,True,1
1676,"common iguana, iguana, Iguana iguana",0.0010149422927234102,9,True,1
1677,"American chameleon, anole, Anolis carolinensis",0.0010149422927234102,9,True,1
1678,"green lizard, Lacerta viridis",0.0010149422927234102,9,True,1
1679,"whiptail, whiptail lizard",0.0010149422927234102,9,True,1
1680,"Gila monster, Heloderma suspectum",0.0010149422927234102,9,True,1
1681,"ceratopsian, horned dinosaur",0.0009883976481444904,9,False,1
1682,"loggerhead, loggerhead turtle, Caretta caretta",0.0010149422927234102,9,True,1
1683,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.0010149422927234102,9,True,1
1684,moving van,0.0009048600902049481,9,True,1
1685,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.0010149422927234102,9,True,1
1686,moped,0.0010149422927234102,9,True,1
1687,"submersible, submersible warship",0.0010149422927234102,9,False,1
1688,"aircraft carrier, carrier, flattop, attack aircraft carrier",0.0010149422927234102,9,True,1
1689,"liner, ocean liner",0.0010149422927234102,9,True,1
1690,"container ship, containership, container vessel",0.0010149422927234102,9,True,1
1691,lifeboat,0.0010149422927234102,9,True,1
1692,speedboat,0.0010149422927234102,9,True,1
1693,canoe,0.0010149422927234102,9,True,1
1694,yawl,0.0009415541577111021,9,True,1
1695,trimaran,0.0010149422927234102,9,True,1
1696,catamaran,0.0010149422927234102,9,True,1
1697,airliner,0.0010149422927234102,9,True,1
1698,"laptop, laptop computer",0.0010149422927234102,9,True,1
1699,"notebook, notebook computer",0.0010149422927234102,9,True,1
1700,"hand-held computer, hand-held microcomputer",0.0008072694851353894,9,True,1
1701,"radio telescope, radio reflector",0.0010149422927234102,9,True,1
1702,"hand glass, simple microscope, magnifying glass",0.0010149422927234102,9,False,1
1703,"revolver, six-gun, six-shooter",0.0010149422927234102,9,True,1
1704,"automatic firearm, automatic gun, automatic weapon",0.0010149422927234102,9,False,1
1705,"sax, saxophone",0.0010149422927234102,9,True,1
1706,"oboe, hautboy, hautbois",0.0010149422927234102,9,True,1
1707,bassoon,0.0010149422927234102,9,True,1
1708,"cleaver, meat cleaver, chopper",0.0008330334048737529,9,True,1
1709,"letter opener, paper knife, paperknife",0.0007697946927886788,9,True,1
1710,hatchet,0.0006956258329358142,9,True,1
1711,espresso maker,0.0008869034188721493,9,True,1
1712,rotisserie,0.0010149422927234102,9,True,1
1713,Dutch oven,0.0010149422927234102,9,True,1
1714,carbonara,0.0010149422927234102,9,True,1
1715,Granny Smith,0.0010149422927234102,9,True,1
1716,corn,0.0010149422927234102,9,True,1
1717,sorrel,0.0010149422927234102,10,True,1
1718,antelope,0.0030448268781702306,10,False,3
1719,bison,0.0010149422927234102,10,True,1
1720,wild sheep,0.0010149422927234102,10,False,1
1721,"goat, caprine animal",0.0010149422927234102,10,False,1
1722,"Old World buffalo, buffalo",0.0010149422927234102,10,False,1
1723,sheep,0.0010149422927234102,10,False,1
1724,bovine,0.0010149422927234102,10,False,1
1725,"gorilla, Gorilla gorilla",0.0010149422927234102,10,True,1
1726,"chimpanzee, chimp, Pan troglodytes",0.0010149422927234102,10,True,1
1727,"orangutan, orang, orangutang, Pongo pygmaeus",0.0010149422927234102,10,True,1
1728,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.0010149422927234102,10,True,1
1729,"gibbon, Hylobates lar",0.0010149422927234102,10,True,1
1730,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",0.0010149422927234102,10,True,1
1731,"lynx, catamount",0.0010149422927234102,10,True,1
1732,dolphin,0.0010149422927234102,10,False,1
1733,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",0.0008978335666399398,10,True,1
1734,sea lion,0.0010149422927234102,10,True,1
1735,"ruddy turnstone, Arenaria interpres",0.0010149422927234102,10,True,1
1736,"merganser, fish duck, sawbill, sheldrake",0.0008908070430749316,10,False,1
1737,"cyprinid, cyprinid fish",0.0020298845854468204,10,False,2
1738,butterfly fish,0.0007565223704992189,10,False,1
1739,"damselfish, demoiselle",0.0010149422927234102,10,False,1
1740,"puffer, pufferfish, blowfish, globefish",0.0010149422927234102,10,True,1
1741,"scorpaenid, scorpaenid fish",0.0010149422927234102,10,False,1
1742,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.0010149422927234102,10,True,1
1743,"tiger shark, Galeocerdo cuvieri",0.0010149422927234102,10,True,1
1744,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.0010149422927234102,10,True,1
1745,"sidewinder, horned rattlesnake, Crotalus cerastes",0.0010149422927234102,10,True,1
1746,green mamba,0.0010149422927234102,10,True,1
1747,"rock python, rock snake, Python sebae",0.0008361563042359788,10,True,1
1748,triceratops,0.0009883976481444904,10,True,1
1749,"submarine, pigboat, sub, U-boat",0.0010149422927234102,10,True,1
1750,"loupe, jeweler's loupe",0.0010149422927234102,10,True,1
1751,"automatic rifle, automatic, machine rifle",0.0010149422927234102,10,False,1
1752,gazelle,0.0010149422927234102,11,True,1
1753,hartebeest,0.0010149422927234102,11,True,1
1754,"impala, Aepyceros melampus",0.0010149422927234102,11,True,1
1755,mountain sheep,0.0010149422927234102,11,False,1
1756,wild goat,0.0010149422927234102,11,False,1
1757,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.0010149422927234102,11,True,1
1758,"ram, tup",0.0010149422927234102,11,True,1
1759,"cattle, cows, kine, oxen, Bos taurus",0.0010149422927234102,11,False,1
1760,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",0.0010149422927234102,11,True,1
1761,"red-breasted merganser, Mergus serrator",0.0008908070430749316,11,True,1
1762,"goldfish, Carassius auratus",0.0010149422927234102,11,True,1
1763,"tench, Tinca tinca",0.0010149422927234102,11,True,1
1764,"rock beauty, Holocanthus tricolor",0.0007565223704992189,11,True,1
1765,anemone fish,0.0010149422927234102,11,True,1
1766,lionfish,0.0010149422927234102,11,True,1
1767,"assault rifle, assault gun",0.0010149422927234102,11,True,1
1768,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0010149422927234102,12,True,1
1769,"ibex, Capra ibex",0.0010149422927234102,12,True,1
1770,ox,0.0010149422927234102,12,True,1
