,layer,neuron,class_selectivity_idx,population_code,class_id,class_freq,first_wordnet_level,last_common_level,deep_level,included_categories
14862,fc2,1946,0.697,2,jacamar,0.16061,"animal, animate being, beast, brute, creature, fauna",bird,4,2
14863,fc2,1946,0.697,2,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.12352,"animal, animate being, beast, brute, creature, fauna",bird,4,2
14864,fc2,1947,0.899,2,bee eater,0.43778,"animal, animate being, beast, brute, creature, fauna",bird,4,2
14865,fc2,1947,0.899,2,jacamar,0.29591,"animal, animate being, beast, brute, creature, fauna",bird,4,2
14866,fc2,1948,0.606,3,"spider web, spider's web",0.21678,"artifact, artefact","instrumentality, instrumentation",2,2
14867,fc2,1948,0.606,3,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.14818,"artifact, artefact","instrumentality, instrumentation",2,2
14868,fc2,1948,0.606,3,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuc",0.14193,"animal, animate being, beast, brute, creature, fauna","giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",8,1
14869,fc2,1949,0.707,2,"gong, tam-tam",0.20685,"artifact, artefact","artifact, artefact",1,2
14870,fc2,1949,0.707,2,"washer, automatic washer, washing machine",0.16675,"artifact, artefact","artifact, artefact",1,2
14871,fc2,1950,0.535,1,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.137,"animal, animate being, beast, brute, creature, fauna","water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",11,1
14872,fc2,1951,0.333,1,"web site, website, internet site, site",0.10654,"artifact, artefact","web site, website, internet site, site",6,1
14873,fc2,1952,0.677,3,"bearskin, busby, shako",0.18753,"artifact, artefact","artifact, artefact",1,3
14874,fc2,1952,0.677,3,steel drum,0.14899,"artifact, artefact","artifact, artefact",1,3
14875,fc2,1952,0.677,3,triumphal arch,0.13293,"artifact, artefact","artifact, artefact",1,3
14876,fc2,1953,0.788,2,hourglass,0.30267,"artifact, artefact",hourglass,8,1
14877,fc2,1953,0.788,2,chickadee,0.19049,"animal, animate being, beast, brute, creature, fauna",chickadee,8,1
14878,fc2,1954,0.505,1,West Highland white terrier,0.1229,"animal, animate being, beast, brute, creature, fauna",West Highland white terrier,6,1
14879,fc2,1955,0.667,2,brain coral,0.1918,"animal, animate being, beast, brute, creature, fauna",invertebrate,2,2
14880,fc2,1955,0.667,2,sea urchin,0.16801,"animal, animate being, beast, brute, creature, fauna",invertebrate,2,2
14881,fc2,1956,0.707,2,"remote control, remote",0.13987,"artifact, artefact","remote control, remote",4,1
14882,fc2,1956,0.707,2,macaque,0.10035,"animal, animate being, beast, brute, creature, fauna",macaque,9,1
14883,fc2,1957,0.576,1,"maze, labyrinth",0.17042,"artifact, artefact","maze, labyrinth",4,1
14884,fc2,1958,0.626,1,"pop bottle, soda bottle",0.21817,"artifact, artefact","pop bottle, soda bottle",6,1
14885,fc2,1959,0.687,3,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulg",0.1624,"animal, animate being, beast, brute, creature, fauna",carnivore,6,3
14886,fc2,1959,0.687,3,"red fox, Vulpes vulpes",0.10738,"animal, animate being, beast, brute, creature, fauna",carnivore,6,3
14887,fc2,1959,0.687,3,"kit fox, Vulpes macrotis",0.10172,"animal, animate being, beast, brute, creature, fauna",carnivore,6,3
14888,fc2,1960,0.687,3,isopod,0.16379,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
14889,fc2,1960,0.687,3,goose,0.14437,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
14890,fc2,1960,0.687,3,screw,0.15749,"artifact, artefact",screw,6,1
14891,fc2,1961,0.556,1,abacus,0.17959,"artifact, artefact",abacus,6,1
14892,fc2,1962,0.535,1,golf ball,0.1054,"artifact, artefact",golf ball,6,1
14893,fc2,1963,0.586,3,"drum, membranophone, tympan",0.10896,"artifact, artefact","artifact, artefact",1,3
14894,fc2,1963,0.586,3,banjo,0.10317,"artifact, artefact","artifact, artefact",1,3
14895,fc2,1963,0.586,3,"dam, dike, dyke",0.10706,"artifact, artefact","artifact, artefact",1,3
14896,fc2,1964,0.616,2,"saltshaker, salt shaker",0.144,"artifact, artefact","instrumentality, instrumentation",2,2
14897,fc2,1964,0.616,2,"lipstick, lip rouge",0.10399,"artifact, artefact","instrumentality, instrumentation",2,2
14898,fc2,1965,0.636,2,groenendael,0.1636,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
14899,fc2,1965,0.636,2,keeshond,0.10246,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
14900,fc2,1966,0.707,2,parking meter,0.3389,"artifact, artefact","instrumentality, instrumentation",2,2
14901,fc2,1966,0.707,2,fireboat,0.10301,"artifact, artefact","instrumentality, instrumentation",2,2
14902,fc2,1967,0.586,2,chickadee,0.15226,"animal, animate being, beast, brute, creature, fauna","oscine, oscine bird",6,2
14903,fc2,1967,0.586,2,bulbul,0.12852,"animal, animate being, beast, brute, creature, fauna","oscine, oscine bird",6,2
14904,fc2,1968,0.747,3,screw,0.36616,"artifact, artefact",device,3,3
14905,fc2,1968,0.747,3,typewriter keyboard,0.15295,"artifact, artefact",device,3,3
14906,fc2,1968,0.747,3,abacus,0.10673,"artifact, artefact",device,3,3
14907,fc2,1969,0.636,2,ox,0.1365,"animal, animate being, beast, brute, creature, fauna",ox,12,1
14908,fc2,1969,0.636,2,oxcart,0.13047,"artifact, artefact",oxcart,7,1
14909,fc2,1970,0.485,1,suspension bridge,0.13862,"artifact, artefact",suspension bridge,4,1
14910,fc2,1971,0.788,3,"common iguana, iguana, Iguana iguana",0.20846,"animal, animate being, beast, brute, creature, fauna",lizard,7,3
14911,fc2,1971,0.788,3,"American chameleon, anole, Anolis carolinensis",0.19799,"animal, animate being, beast, brute, creature, fauna",lizard,7,3
14912,fc2,1971,0.788,3,"green lizard, Lacerta viridis",0.17498,"animal, animate being, beast, brute, creature, fauna",lizard,7,3
14913,fc2,1972,0.646,1,thimble,0.2018,"artifact, artefact",thimble,4,1
14914,fc2,1973,0.586,2,"piggy bank, penny bank",0.13964,"artifact, artefact","artifact, artefact",1,2
14915,fc2,1973,0.586,2,football helmet,0.11393,"artifact, artefact","artifact, artefact",1,2
14916,fc2,1974,0.515,1,baseball,0.39135,"artifact, artefact",baseball,6,1
14917,fc2,1975,0.525,1,shower cap,0.16748,"artifact, artefact",shower cap,6,1
14918,fc2,1976,0.828,3,groenendael,0.26049,"animal, animate being, beast, brute, creature, fauna",working dog,4,3
14919,fc2,1976,0.828,3,kelpie,0.12053,"animal, animate being, beast, brute, creature, fauna",working dog,4,3
14920,fc2,1976,0.828,3,schipperke,0.25203,"animal, animate being, beast, brute, creature, fauna",working dog,4,3
14921,fc2,1977,0.677,3,"coil, spiral, volute, whorl, helix",0.23805,"artifact, artefact","artifact, artefact",1,2
14922,fc2,1977,0.677,3,dome,0.12053,"artifact, artefact","artifact, artefact",1,2
14923,fc2,1977,0.677,3,"chambered nautilus, pearly nautilus, nautilus",0.12159,"animal, animate being, beast, brute, creature, fauna","chambered nautilus, pearly nautilus, nautilus",5,1
14924,fc2,1978,0.444,0,,0.0,,,0,0
14925,fc2,1979,0.465,0,,0.0,,,0,0
14926,fc2,1980,0.444,0,,0.0,,,0,0
14927,fc2,1981,0.727,2,Bedlington terrier,0.18668,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
14928,fc2,1981,0.727,2,komondor,0.1526,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,2
14929,fc2,1982,0.495,1,golf ball,0.24762,"artifact, artefact",golf ball,6,1
14930,fc2,1983,0.586,1,"starfish, sea star",0.13003,"animal, animate being, beast, brute, creature, fauna","starfish, sea star",4,1
14931,fc2,1984,0.727,3,"American chameleon, anole, Anolis carolinensis",0.19295,"animal, animate being, beast, brute, creature, fauna",lizard,7,3
14932,fc2,1984,0.727,3,"common iguana, iguana, Iguana iguana",0.12424,"animal, animate being, beast, brute, creature, fauna",lizard,7,3
14933,fc2,1984,0.727,3,"green lizard, Lacerta viridis",0.13989,"animal, animate being, beast, brute, creature, fauna",lizard,7,3
14934,fc2,1985,0.697,1,"prayer rug, prayer mat",0.40866,"artifact, artefact","prayer rug, prayer mat",5,1
14935,fc2,1986,0.616,2,jigsaw puzzle,0.23255,"artifact, artefact","instrumentality, instrumentation",2,2
14936,fc2,1986,0.616,2,"slide rule, slipstick",0.11119,"artifact, artefact","instrumentality, instrumentation",2,2
14937,fc2,1987,0.667,2,cauliflower,0.26006,Misc,cauliflower,2,1
14938,fc2,1987,0.667,2,"pineapple, ananas",0.10707,natural object,"pineapple, ananas",7,1
14939,fc2,1988,0.616,2,trench coat,0.16629,"artifact, artefact","artifact, artefact",1,2
14940,fc2,1988,0.616,2,shopping basket,0.11192,"artifact, artefact","artifact, artefact",1,2
14941,fc2,1989,0.687,3,"Saluki, gazelle hound",0.18364,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,3
14942,fc2,1989,0.687,3,"borzoi, Russian wolfhound",0.12997,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,3
14943,fc2,1989,0.687,3,standard schnauzer,0.12477,"animal, animate being, beast, brute, creature, fauna",hunting dog,4,3
14944,fc2,1990,0.758,2,sea urchin,0.33569,"animal, animate being, beast, brute, creature, fauna",sea urchin,4,1
14945,fc2,1990,0.758,2,thimble,0.1799,"artifact, artefact",thimble,4,1
14946,fc2,1991,0.707,2,"pop bottle, soda bottle",0.27824,"artifact, artefact",bottle,5,2
14947,fc2,1991,0.707,2,water bottle,0.14145,"artifact, artefact",bottle,5,2
14948,fc2,1992,0.606,1,abacus,0.1001,"artifact, artefact",abacus,6,1
14949,fc2,1993,0.606,2,hourglass,0.18631,"artifact, artefact",hourglass,8,1
14950,fc2,1993,0.606,2,fly,0.1526,"animal, animate being, beast, brute, creature, fauna",fly,6,1
14951,fc2,1994,0.758,2,thimble,0.27709,"artifact, artefact","instrumentality, instrumentation",2,2
14952,fc2,1994,0.758,2,oil filter,0.25146,"artifact, artefact","instrumentality, instrumentation",2,2
14953,fc2,1995,0.646,1,peacock,0.13845,"animal, animate being, beast, brute, creature, fauna",peacock,7,1
14954,fc2,1996,0.596,2,car wheel,0.20297,"artifact, artefact",device,3,2
14955,fc2,1996,0.596,2,"disk brake, disc brake",0.12013,"artifact, artefact",device,3,2
14956,fc2,1997,0.495,0,,0.0,,,0,0
14957,fc2,1998,0.778,2,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.27116,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
14958,fc2,1998,0.778,2,"house finch, linnet, Carpodacus mexicanus",0.12139,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
14959,fc2,1999,0.707,3,honeycomb,0.17987,"artifact, artefact","artifact, artefact",1,3
14960,fc2,1999,0.707,3,goblet,0.13975,"artifact, artefact","artifact, artefact",1,3
14961,fc2,1999,0.707,3,golf ball,0.12621,"artifact, artefact","artifact, artefact",1,3
14962,fc2,2000,0.687,3,maypole,0.19766,"artifact, artefact",maypole,8,1
14963,fc2,2000,0.687,3,brain coral,0.18464,"animal, animate being, beast, brute, creature, fauna",brain coral,7,1
14964,fc2,2000,0.687,3,custard apple,0.11238,natural object,custard apple,7,1
14965,fc2,2001,0.475,1,hummingbird,0.17214,"animal, animate being, beast, brute, creature, fauna",hummingbird,6,1
14966,fc2,2002,0.465,0,,0.0,,,0,0
14967,fc2,2003,0.636,1,bustard,0.16208,"animal, animate being, beast, brute, creature, fauna",bustard,7,1
14968,fc2,2004,0.626,2,planetarium,0.31387,"artifact, artefact","artifact, artefact",1,2
14969,fc2,2004,0.626,2,thimble,0.1717,"artifact, artefact","artifact, artefact",1,2
14970,fc2,2005,0.657,1,"king snake, kingsnake",0.23469,"animal, animate being, beast, brute, creature, fauna","king snake, kingsnake",8,1
14971,fc2,2006,0.596,1,scorpion,0.1889,"animal, animate being, beast, brute, creature, fauna",scorpion,5,1
14972,fc2,2007,0.687,1,Persian cat,0.48013,"animal, animate being, beast, brute, creature, fauna",Persian cat,4,1
14973,fc2,2008,0.505,1,"feather boa, boa",0.13781,"artifact, artefact","feather boa, boa",6,1
14974,fc2,2009,0.626,1,"toilet tissue, toilet paper, bathroom tissue",0.19941,Misc,"toilet tissue, toilet paper, bathroom tissue",4,1
14975,fc2,2010,0.485,1,cock,0.12147,"animal, animate being, beast, brute, creature, fauna",cock,5,1
14976,fc2,2011,0.606,3,"pick, plectrum, plectron",0.13542,"artifact, artefact","artifact, artefact",1,2
14977,fc2,2011,0.606,3,sock,0.11175,"artifact, artefact","artifact, artefact",1,2
14978,fc2,2011,0.606,3,pomegranate,0.11951,natural object,pomegranate,7,1
14979,fc2,2012,0.677,1,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.46831,"animal, animate being, beast, brute, creature, fauna","indigo bunting, indigo finch, indigo bird, Passerina cyanea",9,1
14980,fc2,2013,0.747,3,thimble,0.15396,"artifact, artefact",container,3,2
14981,fc2,2013,0.747,3,water tower,0.14588,"artifact, artefact",container,3,2
14982,fc2,2013,0.747,3,"meerkat, mierkat",0.12095,"animal, animate being, beast, brute, creature, fauna","meerkat, mierkat",8,1
14983,fc2,2014,0.657,1,parking meter,0.28553,"artifact, artefact",parking meter,8,1
14984,fc2,2015,0.636,3,hourglass,0.13053,"artifact, artefact",device,3,2
14985,fc2,2015,0.636,3,"spider web, spider's web",0.122,"artifact, artefact",device,3,2
14986,fc2,2015,0.636,3,"great white shark, white shark, man-eater, man-eating shark, Car",0.10553,"animal, animate being, beast, brute, creature, fauna","great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",10,1
14987,fc2,2016,0.697,2,bottlecap,0.31169,"artifact, artefact","artifact, artefact",1,2
14988,fc2,2016,0.697,2,"bicycle-built-for-two, tandem bicycle, tandem",0.1064,"artifact, artefact","artifact, artefact",1,2
14989,fc2,2017,0.616,0,,0.0,,,0,0
14990,fc2,2018,0.626,3,dowitcher,0.14735,"animal, animate being, beast, brute, creature, fauna",dowitcher,9,1
14991,fc2,2018,0.626,3,folding chair,0.12174,"artifact, artefact","artifact, artefact",1,2
14992,fc2,2018,0.626,3,sandal,0.11958,"artifact, artefact","artifact, artefact",1,2
14993,fc2,2019,0.677,2,reflex camera,0.14188,"artifact, artefact","artifact, artefact",1,2
14994,fc2,2019,0.677,2,"gasmask, respirator, gas helmet",0.12765,"artifact, artefact","artifact, artefact",1,2
14995,fc2,2020,0.545,2,"saltshaker, salt shaker",0.15105,"artifact, artefact","saltshaker, salt shaker",5,1
14996,fc2,2020,0.545,2,"meerkat, mierkat",0.12941,"animal, animate being, beast, brute, creature, fauna","meerkat, mierkat",8,1
14997,fc2,2021,0.727,3,"upright, upright piano",0.20491,"artifact, artefact",device,3,3
14998,fc2,2021,0.727,3,"grand piano, grand",0.13466,"artifact, artefact",device,3,3
14999,fc2,2021,0.727,3,abacus,0.13488,"artifact, artefact",device,3,3
15000,fc2,2022,0.677,2,golf ball,0.26541,"artifact, artefact",sports equipment,4,2
15001,fc2,2022,0.677,2,baseball,0.23102,"artifact, artefact",sports equipment,4,2
15002,fc2,2023,0.626,1,"piggy bank, penny bank",0.24276,"artifact, artefact","piggy bank, penny bank",5,1
15003,fc2,2024,0.737,2,pickelhaube,0.2248,"artifact, artefact","artifact, artefact",1,2
15004,fc2,2024,0.737,2,teapot,0.2143,"artifact, artefact","artifact, artefact",1,2
15005,fc2,2025,0.667,3,"Polaroid camera, Polaroid Land camera",0.1597,"artifact, artefact","instrumentality, instrumentation",2,3
15006,fc2,2025,0.667,3,"file, file cabinet, filing cabinet",0.13021,"artifact, artefact","instrumentality, instrumentation",2,3
15007,fc2,2025,0.667,3,parking meter,0.12906,"artifact, artefact","instrumentality, instrumentation",2,3
15008,fc2,2026,0.687,1,Model T,0.22128,"artifact, artefact",Model T,8,1
15009,fc2,2027,0.646,3,"jersey, T-shirt, tee shirt",0.13301,"artifact, artefact","artifact, artefact",1,3
15010,fc2,2027,0.646,3,bib,0.13025,"artifact, artefact","artifact, artefact",1,3
15011,fc2,2027,0.646,3,Crock Pot,0.10948,"artifact, artefact","artifact, artefact",1,3
15012,fc2,2028,0.778,3,"stupa, tope",0.42162,"artifact, artefact","artifact, artefact",1,3
15013,fc2,2028,0.778,3,triumphal arch,0.17767,"artifact, artefact","artifact, artefact",1,3
15014,fc2,2028,0.778,3,"upright, upright piano",0.13642,"artifact, artefact","artifact, artefact",1,3
15015,fc2,2029,0.677,1,"iron, smoothing iron",0.2671,"artifact, artefact","iron, smoothing iron",7,1
15016,fc2,2030,0.525,1,"microphone, mike",0.12341,"artifact, artefact","microphone, mike",7,1
15017,fc2,2031,0.626,1,"revolver, six-gun, six-shooter",0.20348,"artifact, artefact","revolver, six-gun, six-shooter",9,1
15018,fc2,2032,0.515,0,,0.0,,,0,0
15019,fc2,2033,0.434,0,,0.0,,,0,0
15020,fc2,2034,0.626,2,"ostrich, Struthio camelus",0.25565,"animal, animate being, beast, brute, creature, fauna","ostrich, Struthio camelus",6,1
15021,fc2,2034,0.626,2,jigsaw puzzle,0.19123,"artifact, artefact",jigsaw puzzle,7,1
15022,fc2,2035,0.556,0,,0.0,,,0,0
15023,fc2,2036,0.737,2,hourglass,0.40371,"artifact, artefact",hourglass,8,1
15024,fc2,2036,0.737,2,bubble,0.10779,Misc,bubble,6,1
15025,fc2,2037,0.687,3,maypole,0.23308,"artifact, artefact",maypole,8,1
15026,fc2,2037,0.687,3,"harvestman, daddy longlegs, Phalangium opilio",0.13429,"animal, animate being, beast, brute, creature, fauna","arachnid, arachnoid",4,2
15027,fc2,2037,0.687,3,"black and gold garden spider, Argiope aurantia",0.12578,"animal, animate being, beast, brute, creature, fauna","arachnid, arachnoid",4,2
15028,fc2,2038,0.788,1,reflex camera,0.53062,"artifact, artefact",reflex camera,6,1
15029,fc2,2039,0.616,2,tusker,0.12032,"animal, animate being, beast, brute, creature, fauna","mammal, mammalian",4,2
15030,fc2,2039,0.616,2,"Indian elephant, Elephas maximus",0.10444,"animal, animate being, beast, brute, creature, fauna","mammal, mammalian",4,2
15031,fc2,2040,0.586,2,bib,0.16326,"artifact, artefact","artifact, artefact",1,2
15032,fc2,2040,0.586,2,"ocarina, sweet potato",0.11299,"artifact, artefact","artifact, artefact",1,2
15033,fc2,2041,0.576,1,kelpie,0.12302,"animal, animate being, beast, brute, creature, fauna",kelpie,6,1
15034,fc2,2042,0.828,3,"golfcart, golf cart",0.34851,"artifact, artefact","instrumentality, instrumentation",2,3
15035,fc2,2042,0.828,3,tractor,0.25378,"artifact, artefact","instrumentality, instrumentation",2,3
15036,fc2,2042,0.828,3,"lawn mower, mower",0.10567,"artifact, artefact","instrumentality, instrumentation",2,3
15037,fc2,2043,0.636,2,"lipstick, lip rouge",0.18747,"artifact, artefact","toiletry, toilet articles",3,2
15038,fc2,2043,0.636,2,lotion,0.11255,"artifact, artefact","toiletry, toilet articles",3,2
15039,fc2,2044,0.687,2,pelican,0.16782,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,2
15040,fc2,2044,0.687,2,"gibbon, Hylobates lar",0.11003,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,2
15041,fc2,2045,0.636,1,"notebook, notebook computer",0.15042,"artifact, artefact","notebook, notebook computer",9,1
15042,fc2,2046,0.596,1,"black-footed ferret, ferret, Mustela nigripes",0.12243,"animal, animate being, beast, brute, creature, fauna","black-footed ferret, ferret, Mustela nigripes",8,1
15043,fc2,2047,0.606,2,Dutch oven,0.16859,"artifact, artefact","artifact, artefact",1,2
15044,fc2,2047,0.606,2,"caldron, cauldron",0.11237,"artifact, artefact","artifact, artefact",1,2
15045,fc2,2048,0.475,1,golf ball,0.15174,"artifact, artefact",golf ball,6,1
15046,fc2,2049,0.626,2,parking meter,0.2934,"artifact, artefact",device,3,2
15047,fc2,2049,0.626,2,"hand-held computer, hand-held microcomputer",0.10401,"artifact, artefact",device,3,2
15048,fc2,2050,0.626,1,"flatworm, platyhelminth",0.161,"animal, animate being, beast, brute, creature, fauna","flatworm, platyhelminth",4,1
15049,fc2,2051,0.646,1,"maze, labyrinth",0.32895,"artifact, artefact","maze, labyrinth",4,1
15050,fc2,2052,0.727,2,"red-backed sandpiper, dunlin, Erolia alpina",0.21715,"animal, animate being, beast, brute, creature, fauna","shorebird, shore bird, limicoline bird",7,2
15051,fc2,2052,0.727,2,dowitcher,0.11758,"animal, animate being, beast, brute, creature, fauna","shorebird, shore bird, limicoline bird",7,2
15052,fc2,2053,0.616,1,abacus,0.13546,"artifact, artefact",abacus,6,1
15053,fc2,2054,0.596,2,"pug, pug-dog",0.14665,"animal, animate being, beast, brute, creature, fauna","pug, pug-dog",4,1
15054,fc2,2054,0.596,2,bath towel,0.11852,"artifact, artefact",bath towel,5,1
15055,fc2,2055,0.596,2,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.1906,"animal, animate being, beast, brute, creature, fauna","ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",8,1
15056,fc2,2055,0.596,2,baseball,0.10574,"artifact, artefact",baseball,6,1
15057,fc2,2056,0.525,1,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.11174,"artifact, artefact","hand blower, blow dryer, blow drier, hair dryer, hair drier",5,1
15058,fc2,2057,0.798,3,"mailbox, letter box",0.32138,"artifact, artefact","artifact, artefact",1,3
15059,fc2,2057,0.798,3,"file, file cabinet, filing cabinet",0.21438,"artifact, artefact","artifact, artefact",1,3
15060,fc2,2057,0.798,3,"brass, memorial tablet, plaque",0.24703,"artifact, artefact","artifact, artefact",1,3
15061,fc2,2058,0.646,3,abacus,0.17228,"artifact, artefact","instrumentality, instrumentation",2,3
15062,fc2,2058,0.646,3,"candle, taper, wax light",0.13201,"artifact, artefact","instrumentality, instrumentation",2,3
15063,fc2,2058,0.646,3,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.15503,"artifact, artefact","instrumentality, instrumentation",2,3
15064,fc2,2059,0.727,1,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.44309,"animal, animate being, beast, brute, creature, fauna","indigo bunting, indigo finch, indigo bird, Passerina cyanea",9,1
15065,fc2,2060,0.929,2,golf ball,0.67259,"artifact, artefact",sports equipment,4,2
15066,fc2,2060,0.929,2,baseball,0.27627,"artifact, artefact",sports equipment,4,2
15067,fc2,2061,0.747,4,"echidna, spiny anteater, anteater",0.24601,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15068,fc2,2061,0.747,4,sea urchin,0.17904,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15069,fc2,2061,0.747,4,cardoon,0.16155,Misc,cardoon,2,1
15070,fc2,2061,0.747,4,thimble,0.10374,"artifact, artefact",thimble,4,1
15071,fc2,2062,0.687,2,"slide rule, slipstick",0.38892,"artifact, artefact",device,3,2
15072,fc2,2062,0.687,2,maypole,0.10439,"artifact, artefact",device,3,2
15073,fc2,2063,0.535,1,"dishrag, dishcloth",0.22927,"artifact, artefact","dishrag, dishcloth",4,1
15074,fc2,2064,0.505,1,leafhopper,0.11357,"animal, animate being, beast, brute, creature, fauna",leafhopper,6,1
15075,fc2,2065,0.636,1,keeshond,0.15146,"animal, animate being, beast, brute, creature, fauna",keeshond,5,1
15076,fc2,2066,0.667,2,"brass, memorial tablet, plaque",0.32758,"artifact, artefact","brass, memorial tablet, plaque",4,1
15077,fc2,2066,0.667,2,street sign,0.1207,Misc,street sign,3,1
15078,fc2,2067,0.586,1,Chihuahua,0.11814,"animal, animate being, beast, brute, creature, fauna",Chihuahua,5,1
15079,fc2,2068,0.616,2,"proboscis monkey, Nasalis larvatus",0.14291,"animal, animate being, beast, brute, creature, fauna","proboscis monkey, Nasalis larvatus",9,1
15080,fc2,2068,0.616,2,triumphal arch,0.10114,"artifact, artefact",triumphal arch,4,1
15081,fc2,2069,0.455,0,,0.0,,,0,0
15082,fc2,2070,0.818,1,"ringlet, ringlet butterfly",0.78294,"animal, animate being, beast, brute, creature, fauna","ringlet, ringlet butterfly",7,1
15083,fc2,2071,0.545,1,groenendael,0.14401,"animal, animate being, beast, brute, creature, fauna",groenendael,7,1
15084,fc2,2072,0.687,2,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.12489,"animal, animate being, beast, brute, creature, fauna",bovid,9,2
15085,fc2,2072,0.687,2,"ram, tup",0.12003,"animal, animate being, beast, brute, creature, fauna",bovid,9,2
15086,fc2,2073,0.545,1,volleyball,0.10952,"artifact, artefact",volleyball,6,1
15087,fc2,2074,0.758,1,golf ball,0.64291,"artifact, artefact",golf ball,6,1
15088,fc2,2075,0.586,2,hare,0.13766,"animal, animate being, beast, brute, creature, fauna",hare,8,1
15089,fc2,2075,0.586,2,manhole cover,0.13691,"artifact, artefact",manhole cover,4,1
15090,fc2,2076,0.697,1,screw,0.52609,"artifact, artefact",screw,6,1
15091,fc2,2077,0.566,1,manhole cover,0.14881,"artifact, artefact",manhole cover,4,1
15092,fc2,2078,0.717,2,"puck, hockey puck",0.13685,"artifact, artefact",device,3,2
15093,fc2,2078,0.717,2,digital watch,0.13681,"artifact, artefact",device,3,2
15094,fc2,2079,0.556,1,zebra,0.10198,"animal, animate being, beast, brute, creature, fauna",zebra,9,1
15095,fc2,2080,0.727,2,baseball,0.35832,"artifact, artefact","artifact, artefact",1,2
15096,fc2,2080,0.727,2,necklace,0.20904,"artifact, artefact","artifact, artefact",1,2
15097,fc2,2081,0.626,3,"pop bottle, soda bottle",0.25551,"artifact, artefact","artifact, artefact",1,2
15098,fc2,2081,0.626,3,totem pole,0.10332,"artifact, artefact","artifact, artefact",1,2
15099,fc2,2081,0.626,3,"spotted salamander, Ambystoma maculatum",0.12197,"animal, animate being, beast, brute, creature, fauna","spotted salamander, Ambystoma maculatum",7,1
15100,fc2,2082,0.455,1,barber chair,0.10791,"artifact, artefact",barber chair,7,1
15101,fc2,2083,0.556,2,"dishwasher, dish washer, dishwashing machine",0.16258,"artifact, artefact",white goods,7,2
15102,fc2,2083,0.556,2,"refrigerator, icebox",0.1584,"artifact, artefact",white goods,7,2
15103,fc2,2084,0.606,1,dumbbell,0.19311,"artifact, artefact",dumbbell,6,1
15104,fc2,2085,0.727,1,screw,0.59365,"artifact, artefact",screw,6,1
15105,fc2,2086,0.414,0,,0.0,,,0,0
15106,fc2,2087,0.414,0,,0.0,,,0,0
15107,fc2,2088,0.667,3,"pick, plectrum, plectron",0.17316,"artifact, artefact",device,3,2
15108,fc2,2088,0.667,3,"hard disc, hard disk, fixed disk",0.11902,"artifact, artefact",device,3,2
15109,fc2,2088,0.667,3,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.14409,"animal, animate being, beast, brute, creature, fauna","indigo bunting, indigo finch, indigo bird, Passerina cyanea",9,1
15110,fc2,2089,0.737,3,"wolf spider, hunting spider",0.20951,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15111,fc2,2089,0.737,3,tarantula,0.18018,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15112,fc2,2089,0.737,3,lionfish,0.10499,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15113,fc2,2090,0.667,2,"radio telescope, radio reflector",0.25172,"artifact, artefact","radio telescope, radio reflector",9,1
